defect_id,defect_date,line_id,model_id,process,defect_type,defect_count,severity,rework_status
D001868,2026-04-25,L001,M002,总装,线束松动,2,低,已返修
D001869,2026-04-25,L001,M001,总装,螺栓扭矩不足,2,中,已返修
D001870,2026-04-25,L002,M004,焊装,焊缝气孔,3,低,待确认
D001871,2026-04-25,L002,M003,焊装,零件错位,2,中,已返修
D001872,2026-04-25,L003,M004,总装,螺栓扭矩不足,3,低,已返修
D001873,2026-04-25,L003,M004,总装,线束松动,3,低,已返修
D001874,2026-04-25,L004,M001,涂装,颗粒点,2,低,已返修
D001875,2026-04-25,L004,M002,涂装,颗粒点,1,低,返修中
D001876,2026-04-25,L005,M005,总装,螺栓扭矩不足,2,中,返修中
D001877,2026-04-25,L005,M005,总装,螺栓扭矩不足,2,中,已返修
D001878,2026-04-25,L006,M005,焊装,焊点虚焊,2,低,返修中
D001879,2026-04-25,L006,M006,焊装,焊缝气孔,1,低,已返修
D001880,2026-04-25,L007,M008,总装,内饰装配偏差,3,低,已返修
D001881,2026-04-25,L007,M008,总装,线束松动,1,低,已返修
D001882,2026-04-25,L008,M008,检测,制动检测异常,2,低,已返修
D001883,2026-04-25,L008,M006,检测,密封性异常,4,低,已返修
D001884,2026-04-26,L001,M001,总装,线束松动,3,中,已返修
D001885,2026-04-26,L001,M001,总装,螺栓扭矩不足,1,中,待确认
D001886,2026-04-26,L001,M002,总装,线束松动,1,低,已返修
D001887,2026-04-26,L002,M004,焊装,焊点虚焊,2,低,已返修
D001888,2026-04-26,L002,M003,焊装,焊缝气孔,1,低,已返修
D001889,2026-04-26,L003,M004,总装,内饰装配偏差,1,低,已返修
D001890,2026-04-26,L003,M003,总装,螺栓扭矩不足,2,低,返修中
D001891,2026-04-26,L004,M001,涂装,漆面流挂,1,中,已返修
D001892,2026-04-26,L004,M002,涂装,漆面流挂,1,低,待确认
D001893,2026-04-26,L005,M005,总装,线束松动,1,低,已返修
D001894,2026-04-26,L005,M005,总装,螺栓扭矩不足,2,中,已返修
D001895,2026-04-26,L006,M005,焊装,焊点虚焊,2,低,返修中
D001896,2026-04-26,L006,M005,焊装,焊点虚焊,1,低,已返修
D001897,2026-04-26,L007,M007,总装,螺栓扭矩不足,2,中,已返修
D001898,2026-04-26,L007,M007,总装,内饰装配偏差,1,中,返修中
D001899,2026-04-26,L008,M004,检测,密封性异常,1,低,已返修
D001900,2026-04-26,L008,M001,检测,密封性异常,3,高,已返修
D001901,2026-04-27,L001,M002,总装,线束松动,3,低,已返修
D001902,2026-04-27,L001,M002,总装,线束松动,2,低,已返修
D001903,2026-04-27,L002,M003,焊装,焊缝气孔,2,高,已返修
D001904,2026-04-27,L002,M003,焊装,焊点虚焊,2,低,已返修
D001905,2026-04-27,L003,M003,总装,线束松动,3,低,已返修
D001906,2026-04-27,L003,M004,总装,线束松动,1,中,返修中
D001907,2026-04-27,L004,M002,涂装,颗粒点,3,中,返修中
D001908,2026-04-27,L004,M002,涂装,颗粒点,2,中,已返修
D001909,2026-04-27,L005,M005,总装,螺栓扭矩不足,3,低,返修中
D001910,2026-04-27,L005,M005,总装,内饰装配偏差,3,低,待确认
D001911,2026-04-27,L006,M005,焊装,焊点虚焊,1,低,返修中
D001912,2026-04-27,L006,M005,焊装,焊缝气孔,2,低,已返修
D001913,2026-04-27,L007,M008,总装,线束松动,1,低,待确认
D001914,2026-04-27,L007,M008,总装,螺栓扭矩不足,1,低,返修中
D001915,2026-04-27,L008,M002,检测,密封性异常,3,低,已返修
D001916,2026-04-27,L008,M003,检测,制动检测异常,2,低,已返修
D001917,2026-04-28,L001,M002,总装,螺栓扭矩不足,3,低,已返修
D001918,2026-04-28,L001,M002,总装,线束松动,1,中,已返修
D001919,2026-04-28,L001,M001,总装,内饰装配偏差,3,低,已返修
D001920,2026-04-28,L002,M003,焊装,焊点虚焊,2,中,已返修
D001921,2026-04-28,L002,M004,焊装,焊点虚焊,5,低,已返修
D001922,2026-04-28,L003,M003,总装,内饰装配偏差,1,低,已返修
D001923,2026-04-28,L003,M003,总装,内饰装配偏差,2,低,已返修
D001924,2026-04-28,L004,M002,涂装,漆面流挂,2,中,返修中
D001925,2026-04-28,L004,M001,涂装,色差,2,中,返修中
D001926,2026-04-28,L005,M005,总装,内饰装配偏差,2,高,返修中
D001927,2026-04-28,L005,M005,总装,内饰装配偏差,3,中,已返修
D001928,2026-04-28,L006,M006,焊装,焊点虚焊,1,高,已返修
D001929,2026-04-28,L006,M006,焊装,焊点虚焊,1,中,待确认
D001930,2026-04-28,L007,M007,总装,线束松动,2,高,已返修
D001931,2026-04-28,L007,M008,总装,螺栓扭矩不足,1,低,已返修
D001932,2026-04-28,L008,M004,检测,制动检测异常,2,中,已返修
D001933,2026-04-28,L008,M007,检测,电控报警,2,低,已返修
D001934,2026-04-29,L001,M002,总装,螺栓扭矩不足,3,高,已返修
D001935,2026-04-29,L001,M001,总装,线束松动,4,低,返修中
D001936,2026-04-29,L002,M003,焊装,焊点虚焊,2,高,已返修
D001937,2026-04-29,L002,M003,焊装,焊缝气孔,1,低,已返修
D001938,2026-04-29,L003,M003,总装,螺栓扭矩不足,2,高,已返修
D001939,2026-04-29,L003,M004,总装,螺栓扭矩不足,1,低,已返修
D001940,2026-04-29,L004,M002,涂装,色差,2,中,已返修
D001941,2026-04-29,L004,M001,涂装,色差,3,低,已返修
D001942,2026-04-29,L005,M005,总装,内饰装配偏差,3,中,已返修
D001943,2026-04-29,L005,M005,总装,内饰装配偏差,2,低,已返修
D001944,2026-04-29,L006,M005,焊装,零件错位,3,低,已返修
D001945,2026-04-29,L006,M005,焊装,零件错位,1,中,已返修
D001946,2026-04-29,L007,M007,总装,线束松动,2,中,已返修
D001947,2026-04-29,L007,M008,总装,螺栓扭矩不足,1,高,已返修
D001948,2026-04-29,L008,M006,检测,密封性异常,2,中,已返修
D001949,2026-04-29,L008,M004,检测,电控报警,4,低,已返修
D001950,2026-04-30,L001,M002,总装,线束松动,5,中,待确认
D001951,2026-04-30,L001,M002,总装,内饰装配偏差,2,中,返修中
D001952,2026-04-30,L002,M003,焊装,焊点虚焊,3,中,已返修
D001953,2026-04-30,L002,M004,焊装,焊缝气孔,3,低,已返修
D001954,2026-04-30,L003,M004,总装,内饰装配偏差,2,中,已返修
D001955,2026-04-30,L003,M003,总装,内饰装配偏差,2,低,已返修
D001956,2026-04-30,L004,M002,涂装,颗粒点,2,高,已返修
D001957,2026-04-30,L004,M001,涂装,漆面流挂,2,低,返修中
D001958,2026-04-30,L005,M005,总装,线束松动,2,低,返修中
D001959,2026-04-30,L005,M006,总装,螺栓扭矩不足,1,低,已返修
D001960,2026-04-30,L006,M006,焊装,焊点虚焊,1,低,已返修
D001961,2026-04-30,L006,M006,焊装,焊缝气孔,2,低,已返修
D001962,2026-04-30,L007,M008,总装,线束松动,2,高,已返修
D001963,2026-04-30,L007,M007,总装,螺栓扭矩不足,1,中,已返修
D001964,2026-04-30,L008,M002,检测,密封性异常,3,低,返修中
D001965,2026-04-30,L008,M001,检测,密封性异常,2,低,返修中
D001966,2026-05-01,L001,M002,总装,内饰装配偏差,2,中,已返修
D001967,2026-05-01,L001,M001,总装,内饰装配偏差,2,低,已返修
D001968,2026-05-01,L002,M003,焊装,零件错位,3,低,返修中
D001969,2026-05-01,L002,M003,焊装,零件错位,2,低,返修中
D001970,2026-05-01,L003,M003,总装,螺栓扭矩不足,3,高,已返修
D001971,2026-05-01,L003,M003,总装,线束松动,3,低,已返修
D001972,2026-05-01,L004,M002,涂装,颗粒点,2,低,已返修
D001973,2026-05-01,L004,M001,涂装,漆面流挂,3,高,已返修
D001974,2026-05-01,L005,M006,总装,螺栓扭矩不足,1,低,已返修
D001975,2026-05-01,L005,M005,总装,线束松动,1,低,已返修
D001976,2026-05-01,L006,M006,焊装,焊缝气孔,2,低,已返修
D001977,2026-05-01,L006,M006,焊装,焊点虚焊,2,低,已返修
D001978,2026-05-01,L007,M007,总装,螺栓扭矩不足,2,中,已返修
D001979,2026-05-01,L007,M007,总装,螺栓扭矩不足,2,中,已返修
D001980,2026-05-01,L008,M002,检测,密封性异常,2,高,已返修
D001981,2026-05-01,L008,M001,检测,密封性异常,1,中,已返修
D001982,2026-05-02,L001,M002,总装,线束松动,2,中,已返修
D001983,2026-05-02,L001,M001,总装,螺栓扭矩不足,3,低,待确认
D001984,2026-05-02,L001,M001,总装,内饰装配偏差,1,中,待确认
D001985,2026-05-02,L002,M003,焊装,焊点虚焊,2,低,已返修
D001986,2026-05-02,L002,M003,焊装,零件错位,3,低,已返修
D001987,2026-05-02,L003,M004,总装,螺栓扭矩不足,2,高,已返修
D001988,2026-05-02,L003,M003,总装,线束松动,1,低,待确认
D001989,2026-05-02,L004,M002,涂装,漆面流挂,3,中,已返修
D001990,2026-05-02,L004,M001,涂装,颗粒点,3,中,已返修
D001991,2026-05-02,L005,M005,总装,线束松动,1,低,已返修
D001992,2026-05-02,L005,M006,总装,线束松动,1,低,已返修
D001993,2026-05-02,L006,M005,焊装,零件错位,3,高,返修中
D001994,2026-05-02,L006,M005,焊装,焊点虚焊,2,中,已返修
D001995,2026-05-02,L007,M007,总装,内饰装配偏差,2,高,已返修
D001996,2026-05-02,L007,M008,总装,内饰装配偏差,2,高,已返修
D001997,2026-05-02,L008,M002,检测,密封性异常,3,中,返修中
D001998,2026-05-02,L008,M005,检测,制动检测异常,4,中,已返修
D001999,2026-05-03,L001,M002,总装,线束松动,3,低,已返修
D002000,2026-05-03,L001,M001,总装,内饰装配偏差,3,中,返修中
D002001,2026-05-03,L002,M003,焊装,焊点虚焊,3,低,已返修
D002002,2026-05-03,L002,M003,焊装,焊点虚焊,2,低,已返修
D002003,2026-05-03,L003,M003,总装,螺栓扭矩不足,3,低,返修中
D002004,2026-05-03,L003,M004,总装,线束松动,2,中,返修中
D002005,2026-05-03,L004,M002,涂装,漆面流挂,3,高,已返修
D002006,2026-05-03,L004,M001,涂装,颗粒点,1,高,已返修
D002007,2026-05-03,L005,M006,总装,线束松动,1,低,待确认
D002008,2026-05-03,L005,M006,总装,螺栓扭矩不足,1,中,返修中
D002009,2026-05-03,L006,M006,焊装,焊缝气孔,1,低,已返修
D002010,2026-05-03,L006,M006,焊装,焊点虚焊,1,中,返修中
D002011,2026-05-03,L007,M008,总装,线束松动,3,中,已返修
D002012,2026-05-03,L007,M007,总装,螺栓扭矩不足,3,低,返修中
D002013,2026-05-03,L008,M002,检测,电控报警,4,低,返修中
D002014,2026-05-03,L008,M007,检测,密封性异常,1,低,待确认
D002015,2026-05-04,L001,M002,总装,内饰装配偏差,3,高,已返修
D002016,2026-05-04,L001,M001,总装,螺栓扭矩不足,2,低,已返修
D002017,2026-05-04,L002,M003,焊装,焊缝气孔,3,低,已返修
D002018,2026-05-04,L002,M004,焊装,零件错位,2,中,已返修
D002019,2026-05-04,L003,M003,总装,线束松动,1,低,已返修
D002020,2026-05-04,L003,M003,总装,线束松动,4,低,已返修
D002021,2026-05-04,L004,M001,涂装,色差,2,低,已返修
D002022,2026-05-04,L004,M002,涂装,漆面流挂,1,低,返修中
D002023,2026-05-04,L005,M006,总装,螺栓扭矩不足,1,低,已返修
D002024,2026-05-04,L005,M006,总装,内饰装配偏差,1,低,返修中
D002025,2026-05-04,L006,M006,焊装,焊缝气孔,3,低,返修中
D002026,2026-05-04,L006,M006,焊装,焊缝气孔,1,低,待确认
D002027,2026-05-04,L007,M007,总装,内饰装配偏差,3,低,待确认
D002028,2026-05-04,L007,M008,总装,内饰装配偏差,2,低,返修中
D002029,2026-05-04,L008,M005,检测,制动检测异常,3,中,已返修
D002030,2026-05-04,L008,M005,检测,密封性异常,1,中,已返修
D002031,2026-05-04,L008,M001,检测,电控报警,4,低,返修中
D002032,2026-05-05,L001,M001,总装,内饰装配偏差,3,低,已返修
D002033,2026-05-05,L001,M001,总装,线束松动,4,中,已返修
D002034,2026-05-05,L002,M004,焊装,焊缝气孔,2,低,已返修
D002035,2026-05-05,L002,M003,焊装,焊点虚焊,3,低,返修中
D002036,2026-05-05,L003,M003,总装,内饰装配偏差,1,高,已返修
D002037,2026-05-05,L003,M003,总装,内饰装配偏差,2,低,已返修
D002038,2026-05-05,L004,M002,涂装,漆面流挂,2,低,已返修
D002039,2026-05-05,L004,M001,涂装,色差,4,高,已返修
D002040,2026-05-05,L005,M006,总装,内饰装配偏差,2,低,返修中
D002041,2026-05-05,L005,M005,总装,内饰装配偏差,1,中,已返修
D002042,2026-05-05,L006,M006,焊装,焊点虚焊,3,低,返修中
D002043,2026-05-05,L006,M006,焊装,焊缝气孔,2,低,待确认
D002044,2026-05-05,L007,M008,总装,线束松动,3,低,已返修
D002045,2026-05-05,L007,M007,总装,螺栓扭矩不足,1,高,已返修
D002046,2026-05-05,L008,M001,检测,制动检测异常,3,低,已返修
D002047,2026-05-05,L008,M001,检测,密封性异常,1,中,已返修
D002048,2026-05-05,L008,M002,检测,电控报警,2,低,返修中
D002049,2026-05-06,L001,M002,总装,线束松动,3,低,已返修
D002050,2026-05-06,L001,M001,总装,线束松动,3,中,返修中
D002051,2026-05-06,L002,M003,焊装,焊点虚焊,3,高,已返修
D002052,2026-05-06,L002,M004,焊装,焊缝气孔,5,高,已返修
D002053,2026-05-06,L003,M003,总装,螺栓扭矩不足,2,低,返修中
D002054,2026-05-06,L003,M003,总装,螺栓扭矩不足,2,低,已返修
D002055,2026-05-06,L004,M001,涂装,色差,1,低,已返修
D002056,2026-05-06,L004,M001,涂装,漆面流挂,2,中,返修中
D002057,2026-05-06,L005,M005,总装,内饰装配偏差,3,低,已返修
D002058,2026-05-06,L005,M005,总装,螺栓扭矩不足,1,中,已返修
D002059,2026-05-06,L006,M005,焊装,焊缝气孔,2,中,已返修
D002060,2026-05-06,L006,M006,焊装,焊缝气孔,3,低,已返修
D002061,2026-05-06,L007,M007,总装,内饰装配偏差,1,低,已返修
D002062,2026-05-06,L007,M008,总装,线束松动,1,低,已返修
D002063,2026-05-06,L008,M002,检测,制动检测异常,2,低,已返修
D002064,2026-05-06,L008,M007,检测,制动检测异常,3,低,返修中
D002065,2026-05-07,L001,M002,总装,内饰装配偏差,4,中,已返修
D002066,2026-05-07,L001,M002,总装,螺栓扭矩不足,4,中,已返修
D002067,2026-05-07,L002,M004,焊装,焊点虚焊,4,中,待确认
D002068,2026-05-07,L002,M004,焊装,焊点虚焊,2,低,已返修
D002069,2026-05-07,L003,M004,总装,线束松动,2,低,已返修
D002070,2026-05-07,L003,M004,总装,内饰装配偏差,3,中,已返修
D002071,2026-05-07,L003,M004,总装,螺栓扭矩不足,1,中,已返修
D002072,2026-05-07,L004,M002,涂装,颗粒点,2,高,已返修
D002073,2026-05-07,L004,M002,涂装,颗粒点,2,中,已返修
D002074,2026-05-07,L005,M005,总装,螺栓扭矩不足,1,中,已返修
D002075,2026-05-07,L005,M005,总装,内饰装配偏差,2,低,待确认
D002076,2026-05-07,L006,M006,焊装,焊缝气孔,1,低,返修中
D002077,2026-05-07,L006,M005,焊装,焊缝气孔,2,中,已返修
D002078,2026-05-07,L007,M007,总装,内饰装配偏差,1,低,返修中
D002079,2026-05-07,L007,M007,总装,内饰装配偏差,2,低,已返修
D002080,2026-05-07,L008,M006,检测,制动检测异常,3,中,已返修
D002081,2026-05-07,L008,M002,检测,制动检测异常,2,中,已返修
D002082,2026-05-08,L001,M002,总装,线束松动,4,中,已返修
D002083,2026-05-08,L001,M002,总装,线束松动,3,低,已返修
D002084,2026-05-08,L001,M002,总装,螺栓扭矩不足,1,中,已返修
D002085,2026-05-08,L002,M003,焊装,零件错位,2,中,返修中
D002086,2026-05-08,L002,M003,焊装,零件错位,3,高,已返修
D002087,2026-05-08,L003,M003,总装,螺栓扭矩不足,3,高,已返修
D002088,2026-05-08,L003,M003,总装,线束松动,1,中,已返修
D002089,2026-05-08,L003,M003,总装,内饰装配偏差,1,低,已返修
D002090,2026-05-08,L004,M002,涂装,颗粒点,3,中,待确认
D002091,2026-05-08,L004,M002,涂装,颗粒点,2,低,已返修
D002092,2026-05-08,L005,M006,总装,螺栓扭矩不足,3,低,已返修
D002093,2026-05-08,L005,M005,总装,螺栓扭矩不足,3,低,返修中
D002094,2026-05-08,L006,M005,焊装,焊缝气孔,3,低,已返修
D002095,2026-05-08,L006,M005,焊装,焊缝气孔,2,低,返修中
D002096,2026-05-08,L007,M008,总装,线束松动,1,低,待确认
D002097,2026-05-08,L007,M008,总装,内饰装配偏差,2,低,待确认
D002098,2026-05-08,L008,M004,检测,电控报警,1,中,已返修
D002099,2026-05-08,L008,M004,检测,制动检测异常,4,高,已返修
D002100,2026-05-09,L001,M001,总装,内饰装配偏差,3,中,待确认
D002101,2026-05-09,L001,M002,总装,内饰装配偏差,1,低,已返修
D002102,2026-05-09,L002,M004,焊装,零件错位,2,低,已返修
D002103,2026-05-09,L002,M004,焊装,焊点虚焊,2,高,已返修
D002104,2026-05-09,L003,M003,总装,线束松动,2,中,已返修
D002105,2026-05-09,L003,M004,总装,线束松动,1,低,已返修
D002106,2026-05-09,L004,M001,涂装,色差,1,低,返修中
D002107,2026-05-09,L004,M002,涂装,色差,2,低,待确认
D002108,2026-05-09,L005,M005,总装,线束松动,2,低,返修中
D002109,2026-05-09,L005,M006,总装,螺栓扭矩不足,2,低,已返修
D002110,2026-05-09,L006,M006,焊装,零件错位,2,中,已返修
D002111,2026-05-09,L006,M006,焊装,焊点虚焊,2,低,已返修
D002112,2026-05-09,L007,M008,总装,螺栓扭矩不足,1,低,返修中
D002113,2026-05-09,L007,M007,总装,线束松动,2,中,已返修
D002114,2026-05-09,L008,M005,检测,制动检测异常,2,中,返修中
D002115,2026-05-09,L008,M003,检测,制动检测异常,4,低,返修中
D002116,2026-05-10,L001,M002,总装,线束松动,4,高,已返修
D002117,2026-05-10,L001,M002,总装,螺栓扭矩不足,4,高,已返修
D002118,2026-05-10,L002,M003,焊装,焊缝气孔,2,高,已返修
D002119,2026-05-10,L002,M003,焊装,焊点虚焊,1,中,已返修
D002120,2026-05-10,L003,M004,总装,内饰装配偏差,3,中,返修中
D002121,2026-05-10,L004,M002,涂装,色差,2,低,已返修
D002122,2026-05-10,L004,M002,涂装,色差,1,中,已返修
D002123,2026-05-10,L005,M006,总装,螺栓扭矩不足,2,中,已返修
D002124,2026-05-10,L005,M006,总装,螺栓扭矩不足,2,中,已返修
D002125,2026-05-10,L006,M006,焊装,零件错位,1,低,返修中
D002126,2026-05-10,L007,M007,总装,螺栓扭矩不足,1,中,已返修
D002127,2026-05-10,L007,M008,总装,线束松动,1,高,返修中
D002128,2026-05-10,L008,M003,检测,密封性异常,3,低,返修中
D002129,2026-05-10,L008,M001,检测,密封性异常,1,中,已返修
D002130,2026-05-11,L001,M001,总装,螺栓扭矩不足,3,高,待确认
D002131,2026-05-11,L001,M002,总装,螺栓扭矩不足,2,高,返修中
D002132,2026-05-11,L002,M004,焊装,零件错位,2,中,已返修
D002133,2026-05-11,L002,M003,焊装,焊缝气孔,2,高,已返修
D002134,2026-05-11,L003,M004,总装,线束松动,1,低,已返修
D002135,2026-05-11,L003,M004,总装,螺栓扭矩不足,4,低,已返修
D002136,2026-05-11,L004,M001,涂装,颗粒点,3,低,已返修
D002137,2026-05-11,L004,M002,涂装,颗粒点,1,低,返修中
D002138,2026-05-11,L005,M005,总装,内饰装配偏差,1,低,已返修
D002139,2026-05-11,L005,M005,总装,线束松动,2,低,已返修
D002140,2026-05-11,L006,M006,焊装,焊缝气孔,4,中,已返修
D002141,2026-05-11,L006,M005,焊装,焊缝气孔,1,低,已返修
D002142,2026-05-11,L007,M007,总装,内饰装配偏差,2,中,已返修
D002143,2026-05-11,L007,M008,总装,线束松动,2,中,返修中
D002144,2026-05-11,L008,M002,检测,电控报警,4,低,已返修
D002145,2026-05-11,L008,M002,检测,制动检测异常,1,中,待确认
D002146,2026-05-11,L008,M006,检测,密封性异常,2,中,已返修
D002147,2026-05-12,L001,M002,总装,线束松动,4,低,已返修
