actual_id,plan_id,production_date,line_id,model_id,shift,actual_quantity,working_hours,downtime_minutes,achievement_rate
A002369,P002369,2026-05-29,L001,M002,白班,74,8,4,0.9487
A002370,P002370,2026-05-29,L001,M001,夜班,72,8,30,0.9231
A002371,P002371,2026-05-29,L002,M003,白班,76,8,25,0.962
A002372,P002372,2026-05-29,L002,M004,夜班,71,8,21,0.9467
A002373,P002373,2026-05-29,L003,M004,白班,68,8,32,0.9444
A002374,P002374,2026-05-29,L003,M004,夜班,48,8,65,0.7869
A002375,P002375,2026-05-29,L004,M002,白班,61,8,0,1.0
A002376,P002376,2026-05-29,L004,M002,夜班,58,8,11,0.9355
A002377,P002377,2026-05-29,L005,M005,白班,46,8,12,0.9583
A002378,P002378,2026-05-29,L005,M006,夜班,53,8,9,0.9138
A002379,P002379,2026-05-29,L006,M006,白班,44,8,23,0.9565
A002380,P002380,2026-05-29,L006,M005,夜班,52,8,10,0.963
A002381,P002381,2026-05-29,L007,M007,白班,38,8,26,0.9268
A002382,P002382,2026-05-29,L007,M008,夜班,46,8,29,0.9787
A002383,P002383,2026-05-29,L008,M001,白班,69,8,20,0.9857
A002384,P002384,2026-05-29,L008,M001,夜班,72,8,23,0.96
A002385,P002385,2026-05-30,L001,M002,白班,70,8,28,0.9459
A002386,P002386,2026-05-30,L001,M002,夜班,75,8,26,0.9259
A002387,P002387,2026-05-30,L002,M004,白班,57,8,38,0.9344
A002388,P002388,2026-05-30,L002,M004,夜班,59,8,36,0.9219
A002389,P002389,2026-05-30,L003,M003,白班,64,8,31,1.0
A002390,P002390,2026-05-30,L003,M003,夜班,47,8,64,0.7966
A002391,P002391,2026-05-30,L004,M002,白班,50,8,20,0.9259
A002392,P002392,2026-05-30,L004,M001,夜班,46,8,8,0.902
A002393,P002393,2026-05-30,L005,M005,白班,46,8,21,1.0
A002394,P002394,2026-05-30,L005,M006,夜班,47,8,28,0.94
A002395,P002395,2026-05-30,L006,M005,白班,45,8,30,1.0
A002396,P002396,2026-05-30,L006,M006,夜班,43,8,9,0.9773
A002397,P002397,2026-05-30,L007,M008,白班,39,8,15,0.9286
A002398,P002398,2026-05-30,L007,M008,夜班,35,8,38,0.9459
A002399,P002399,2026-05-30,L008,M008,白班,56,8,24,0.918
A002400,P002400,2026-05-30,L008,M001,夜班,60,8,17,0.9375
A002401,P002401,2026-05-31,L001,M002,白班,51,8,36,0.9107
A002402,P002402,2026-05-31,L001,M002,夜班,51,8,34,0.9623
A002403,P002403,2026-05-31,L002,M003,白班,55,8,5,1.0
A002404,P002404,2026-05-31,L002,M003,夜班,52,8,20,1.0
A002405,P002405,2026-05-31,L003,M003,白班,55,8,0,1.0185
A002406,P002406,2026-05-31,L003,M003,夜班,45,8,62,0.8824
A002407,P002407,2026-05-31,L004,M001,白班,42,8,21,1.0
A002408,P002408,2026-05-31,L004,M002,夜班,40,8,40,0.9756
A002409,P002409,2026-05-31,L005,M005,白班,33,8,13,0.9167
A002410,P002410,2026-05-31,L005,M005,夜班,35,8,1,0.9722
A002411,P002411,2026-05-31,L006,M006,白班,37,8,32,1.0
A002412,P002412,2026-05-31,L006,M005,夜班,36,8,31,0.9231
A002413,P002413,2026-05-31,L007,M007,白班,28,8,23,0.9333
A002414,P002414,2026-05-31,L007,M008,夜班,31,8,3,0.9394
A002415,P002415,2026-05-31,L008,M003,白班,43,8,14,0.9348
A002416,P002416,2026-05-31,L008,M008,夜班,53,8,30,1.0
A002417,P002417,2026-06-01,L001,M001,白班,74,8,18,0.9367
A002418,P002418,2026-06-01,L001,M002,夜班,75,8,9,0.9615
A002419,P002419,2026-06-01,L002,M003,白班,71,8,55,0.8452
A002420,P002420,2026-06-01,L002,M003,夜班,65,8,92,0.8784
A002421,P002421,2026-06-01,L003,M003,白班,84,8,40,1.012
A002422,P002422,2026-06-01,L003,M003,夜班,76,8,45,0.8444
A002423,P002423,2026-06-01,L004,M001,白班,59,8,0,0.9516
A002424,P002424,2026-06-01,L004,M002,夜班,61,8,33,0.9531
A002425,P002425,2026-06-01,L005,M005,白班,54,8,25,0.9818
A002426,P002426,2026-06-01,L005,M006,夜班,54,8,19,0.9153
A002427,P002427,2026-06-01,L006,M005,白班,55,8,25,0.9821
A002428,P002428,2026-06-01,L006,M005,夜班,53,8,10,0.9464
A002429,P002429,2026-06-01,L007,M008,白班,51,8,30,0.9808
A002430,P002430,2026-06-01,L007,M007,夜班,49,8,22,0.98
A002431,P002431,2026-06-01,L008,M006,白班,73,8,5,0.9125
A002432,P002432,2026-06-01,L008,M001,夜班,81,8,26,1.0125
A002433,P002433,2026-06-02,L001,M001,白班,81,8,27,0.9878
A002434,P002434,2026-06-02,L001,M001,夜班,84,8,21,0.9655
A002435,P002435,2026-06-02,L002,M004,白班,85,8,34,1.0241
A002436,P002436,2026-06-02,L002,M003,夜班,79,8,72,0.8977
A002437,P002437,2026-06-02,L003,M003,白班,79,8,12,0.9875
A002438,P002438,2026-06-02,L003,M003,夜班,71,8,44,0.7889
A002439,P002439,2026-06-02,L004,M002,白班,60,8,6,0.9524
A002440,P002440,2026-06-02,L004,M002,夜班,69,8,2,0.9583
A002441,P002441,2026-06-02,L005,M006,白班,59,8,27,1.0172
A002442,P002442,2026-06-02,L005,M006,夜班,52,8,11,1.0
A002443,P002443,2026-06-02,L006,M005,白班,46,8,20,0.92
A002444,P002444,2026-06-02,L006,M005,夜班,57,8,27,0.9828
A002445,P002445,2026-06-02,L007,M007,白班,47,8,21,0.9216
A002446,P002446,2026-06-02,L007,M007,夜班,46,8,5,0.9388
A002447,P002447,2026-06-02,L008,M008,白班,79,8,17,0.9634
A002448,P002448,2026-06-02,L008,M001,夜班,73,8,28,0.9125
A002449,P002449,2026-06-03,L001,M001,白班,83,8,20,0.9765
A002450,P002450,2026-06-03,L001,M001,夜班,78,8,24,1.0
A002451,P002451,2026-06-03,L002,M003,白班,68,8,64,0.8193
A002452,P002452,2026-06-03,L002,M003,夜班,71,8,31,0.8554
A002453,P002453,2026-06-03,L003,M003,白班,77,8,34,1.0
A002454,P002454,2026-06-03,L003,M003,夜班,74,8,79,0.881
A002455,P002455,2026-06-03,L004,M002,白班,68,8,24,0.9577
A002456,P002456,2026-06-03,L004,M001,夜班,59,8,25,0.9672
A002457,P002457,2026-06-03,L005,M005,白班,57,8,6,1.0179
A002458,P002458,2026-06-03,L005,M006,夜班,59,8,25,1.0172
A002459,P002459,2026-06-03,L006,M005,白班,54,8,27,0.9818
A002460,P002460,2026-06-03,L006,M005,夜班,56,8,4,0.9333
A002461,P002461,2026-06-03,L007,M008,白班,43,8,23,0.9348
A002462,P002462,2026-06-03,L007,M008,夜班,52,8,30,0.963
A002463,P002463,2026-06-03,L008,M006,白班,77,8,19,0.9506
A002464,P002464,2026-06-03,L008,M007,夜班,67,8,22,0.9571
A002465,P002465,2026-06-04,L001,M001,白班,83,8,17,0.9765
A002466,P002466,2026-06-04,L001,M002,夜班,79,8,14,0.908
A002467,P002467,2026-06-04,L002,M003,白班,72,8,49,0.7826
A002468,P002468,2026-06-04,L002,M003,夜班,65,8,51,0.8667
A002469,P002469,2026-06-04,L003,M004,白班,71,8,11,1.0143
A002470,P002470,2026-06-04,L003,M003,夜班,62,8,36,0.9118
A002471,P002471,2026-06-04,L004,M001,白班,66,8,17,0.9706
A002472,P002472,2026-06-04,L004,M001,夜班,60,8,33,0.9677
A002473,P002473,2026-06-04,L005,M005,白班,55,8,21,0.9821
A002474,P002474,2026-06-04,L005,M005,夜班,54,8,21,1.0
A002475,P002475,2026-06-04,L006,M006,白班,46,8,28,0.92
A002476,P002476,2026-06-04,L006,M006,夜班,58,8,22,0.9508
A002477,P002477,2026-06-04,L007,M008,白班,44,8,16,0.9362
A002478,P002478,2026-06-04,L007,M007,夜班,48,8,11,0.9796
A002479,P002479,2026-06-04,L008,M007,白班,77,8,0,0.9872
A002480,P002480,2026-06-04,L008,M003,夜班,79,8,17,1.0
A002481,P002481,2026-06-05,L001,M001,白班,82,8,33,0.988
A002482,P002482,2026-06-05,L001,M002,夜班,82,8,24,0.9647
A002483,P002483,2026-06-05,L002,M003,白班,70,8,64,0.814
A002484,P002484,2026-06-05,L002,M003,夜班,59,8,66,0.8082
A002485,P002485,2026-06-05,L003,M003,白班,75,8,17,1.0135
A002486,P002486,2026-06-05,L003,M003,夜班,72,8,34,0.9
A002487,P002487,2026-06-05,L004,M002,白班,61,8,15,0.9242
A002488,P002488,2026-06-05,L004,M002,夜班,73,8,7,1.0282
A002489,P002489,2026-06-05,L005,M005,白班,57,8,23,0.9828
A002490,P002490,2026-06-05,L005,M006,夜班,60,8,28,0.9524
A002491,P002491,2026-06-05,L006,M006,白班,52,8,3,0.9455
A002492,P002492,2026-06-05,L006,M005,夜班,50,8,36,1.0
A002493,P002493,2026-06-05,L007,M008,白班,42,8,23,0.913
A002494,P002494,2026-06-05,L007,M007,夜班,45,8,28,0.9783
A002495,P002495,2026-06-05,L008,M001,白班,86,8,9,1.0238
A002496,P002496,2026-06-05,L008,M004,夜班,65,8,12,0.9155
A002497,P002497,2026-06-06,L001,M001,白班,85,8,0,1.0241
A002498,P002498,2026-06-06,L001,M002,夜班,72,8,36,0.96
A002499,P002499,2026-06-06,L002,M003,白班,68,8,91,0.8718
A002500,P002500,2026-06-06,L002,M003,夜班,55,8,71,0.8333
A002501,P002501,2026-06-06,L003,M004,白班,66,8,19,1.0312
A002502,P002502,2026-06-06,L003,M003,夜班,72,8,64,0.878
A002503,P002503,2026-06-06,L004,M001,白班,51,8,32,0.9444
A002504,P002504,2026-06-06,L004,M002,夜班,59,8,3,0.9219
A002505,P002505,2026-06-06,L005,M005,白班,53,8,36,0.9298
A002506,P002506,2026-06-06,L005,M006,夜班,52,8,3,0.963
A002507,P002507,2026-06-06,L006,M005,白班,45,8,32,1.0227
A002508,P002508,2026-06-06,L006,M006,夜班,48,8,21,1.0213
A002509,P002509,2026-06-06,L007,M007,白班,39,8,25,0.975
A002510,P002510,2026-06-06,L007,M007,夜班,40,8,9,1.0
A002511,P002511,2026-06-06,L008,M003,白班,61,8,7,0.9531
A002512,P002512,2026-06-06,L008,M007,夜班,61,8,25,0.9683
A002513,P002513,2026-06-07,L001,M001,白班,62,8,17,0.9394
A002514,P002514,2026-06-07,L001,M001,夜班,70,8,21,1.0294
A002515,P002515,2026-06-07,L002,M004,白班,54,8,32,1.0189
A002516,P002516,2026-06-07,L002,M004,夜班,51,8,10,0.9808
A002517,P002517,2026-06-07,L003,M003,白班,49,8,19,0.9608
A002518,P002518,2026-06-07,L003,M003,夜班,52,8,45,0.9286
A002519,P002519,2026-06-07,L004,M002,白班,44,8,20,1.0
A002520,P002520,2026-06-07,L004,M002,夜班,44,8,40,1.0
A002521,P002521,2026-06-07,L005,M006,白班,41,8,1,1.0
A002522,P002522,2026-06-07,L005,M006,夜班,37,8,0,1.0
A002523,P002523,2026-06-07,L006,M005,白班,39,8,26,0.9286
A002524,P002524,2026-06-07,L006,M006,夜班,40,8,23,1.0
A002525,P002525,2026-06-07,L007,M008,白班,36,8,13,1.0
A002526,P002526,2026-06-07,L007,M008,夜班,32,8,14,1.0
A002527,P002527,2026-06-07,L008,M003,白班,58,8,0,0.9831
A002528,P002528,2026-06-07,L008,M003,夜班,55,8,21,0.9821
A002529,P002529,2026-06-08,L001,M001,白班,85,8,13,1.0119
A002530,P002530,2026-06-08,L001,M001,夜班,97,8,34,1.0
A002531,P002531,2026-06-08,L002,M003,白班,75,8,75,0.8721
A002532,P002532,2026-06-08,L002,M004,夜班,78,8,41,0.9512
A002533,P002533,2026-06-08,L003,M003,白班,90,8,17,1.0
A002534,P002534,2026-06-08,L003,M003,夜班,63,8,44,0.863
A002535,P002535,2026-06-08,L004,M002,白班,61,8,12,0.9683
A002536,P002536,2026-06-08,L004,M001,夜班,66,8,26,0.9565
A002537,P002537,2026-06-08,L005,M005,白班,59,8,43,0.9365
A002538,P002538,2026-06-08,L005,M006,夜班,61,8,14,0.9683
A002539,P002539,2026-06-08,L006,M006,白班,51,8,21,1.02
A002540,P002540,2026-06-08,L006,M006,夜班,53,8,0,0.9636
A002541,P002541,2026-06-08,L007,M007,白班,42,8,4,0.9333
A002542,P002542,2026-06-08,L007,M007,夜班,47,8,22,1.0217
A002543,P002543,2026-06-08,L008,M004,白班,70,8,19,0.9859
A002544,P002544,2026-06-08,L008,M002,夜班,84,8,31,1.012
A002545,P002545,2026-06-09,L001,M002,白班,97,8,22,1.0319
A002546,P002546,2026-06-09,L001,M002,夜班,91,8,20,1.0225
A002547,P002547,2026-06-09,L002,M003,白班,74,8,57,0.9024
A002548,P002548,2026-06-09,L002,M004,夜班,82,8,13,0.9647
A002549,P002549,2026-06-09,L003,M004,白班,80,8,34,0.9877
A002550,P002550,2026-06-09,L003,M003,夜班,55,8,51,0.7746
A002551,P002551,2026-06-09,L004,M001,白班,75,8,40,1.0135
A002552,P002552,2026-06-09,L004,M002,夜班,76,8,24,1.0133
A002553,P002553,2026-06-09,L005,M006,白班,56,8,22,1.0182
A002554,P002554,2026-06-09,L005,M005,夜班,52,8,5,1.0
A002555,P002555,2026-06-09,L006,M005,白班,56,8,29,1.0182
A002556,P002556,2026-06-09,L006,M006,夜班,49,8,32,0.9423
A002557,P002557,2026-06-09,L007,M008,白班,41,8,11,0.9535
A002558,P002558,2026-06-09,L007,M007,夜班,42,8,38,0.9545
A002559,P002559,2026-06-09,L008,M008,白班,82,8,15,0.9647
A002560,P002560,2026-06-09,L008,M008,夜班,76,8,5,0.9383
A002561,P002561,2026-06-10,L001,M002,白班,91,8,32,0.9785
A002562,P002562,2026-06-10,L001,M002,夜班,75,8,2,0.9259
A002563,P002563,2026-06-10,L002,M003,白班,63,8,60,0.8514
A002564,P002564,2026-06-10,L002,M004,夜班,65,8,9,0.9155
A002565,P002565,2026-06-10,L003,M003,白班,78,8,0,0.9398
A002566,P002566,2026-06-10,L003,M003,夜班,63,8,81,0.8514
A002567,P002567,2026-06-10,L004,M002,白班,74,8,29,1.0
A002568,P002568,2026-06-10,L004,M001,夜班,63,8,28,1.0328
A002569,P002569,2026-06-10,L005,M006,白班,48,8,13,0.9231
A002570,P002570,2026-06-10,L005,M006,夜班,52,8,15,0.963
A002571,P002571,2026-06-10,L006,M006,白班,48,8,7,1.0
A002572,P002572,2026-06-10,L006,M006,夜班,49,8,23,0.9608
A002573,P002573,2026-06-10,L007,M008,白班,49,8,14,0.9423
A002574,P002574,2026-06-10,L007,M007,夜班,43,8,46,0.9773
A002575,P002575,2026-06-10,L008,M004,白班,82,8,18,0.9762
A002576,P002576,2026-06-10,L008,M003,夜班,68,8,19,0.9189
A002577,P002577,2026-06-11,L001,M002,白班,88,8,13,0.9167
A002578,P002578,2026-06-11,L001,M001,夜班,80,8,20,1.0256
A002579,P002579,2026-06-11,L002,M003,白班,71,8,75,0.8353
A002580,P002580,2026-06-11,L002,M004,夜班,79,8,15,0.9186
A002581,P002581,2026-06-11,L003,M004,白班,67,8,35,1.0
A002582,P002582,2026-06-11,L003,M003,夜班,73,8,80,0.8391
A002583,P002583,2026-06-11,L004,M001,白班,73,8,34,0.9733
A002584,P002584,2026-06-11,L004,M002,夜班,65,8,33,0.9559
A002585,P002585,2026-06-11,L005,M005,白班,49,8,29,0.9245
A002586,P002586,2026-06-11,L005,M005,夜班,58,8,12,0.9831
A002587,P002587,2026-06-11,L006,M006,白班,54,8,16,0.9818
A002588,P002588,2026-06-11,L006,M005,夜班,52,8,21,0.9811
A002589,P002589,2026-06-11,L007,M007,白班,45,8,29,0.9184
A002590,P002590,2026-06-11,L007,M007,夜班,50,8,24,0.9615
A002591,P002591,2026-06-11,L008,M007,白班,71,8,30,0.9595
A002592,P002592,2026-06-11,L008,M007,夜班,73,8,32,0.9865
A002593,P002593,2026-06-12,L001,M001,白班,85,8,27,0.9444
A002594,P002594,2026-06-12,L001,M001,夜班,86,8,0,0.9451
A002595,P002595,2026-06-12,L002,M003,白班,78,8,39,0.8966
A002596,P002596,2026-06-12,L002,M003,夜班,59,8,62,0.8551
A002597,P002597,2026-06-12,L003,M003,白班,68,8,14,0.9315
A002598,P002598,2026-06-12,L003,M003,夜班,65,8,44,0.8442
A002599,P002599,2026-06-12,L004,M001,白班,75,8,32,1.0274
A002600,P002600,2026-06-12,L004,M001,夜班,57,8,30,0.9344
A002601,P002601,2026-06-12,L005,M006,白班,56,8,9,1.0
A002602,P002602,2026-06-12,L005,M006,夜班,61,8,19,1.0
A002603,P002603,2026-06-12,L006,M005,白班,54,8,21,0.9153
A002604,P002604,2026-06-12,L006,M005,夜班,56,8,25,0.918
A002605,P002605,2026-06-12,L007,M007,白班,51,8,20,0.9273
A002606,P002606,2026-06-12,L007,M007,夜班,44,8,16,1.0
A002607,P002607,2026-06-12,L008,M008,白班,86,8,22,1.0238
A002608,P002608,2026-06-12,L008,M007,夜班,78,8,5,1.013
A002609,P002609,2026-06-13,L001,M001,白班,82,8,19,0.9762
A002610,P002610,2026-06-13,L001,M001,夜班,77,8,34,0.9747
A002611,P002611,2026-06-13,L002,M003,白班,61,8,92,0.8714
A002612,P002612,2026-06-13,L002,M004,夜班,66,8,0,0.9429
A002613,P002613,2026-06-13,L003,M003,白班,61,8,25,1.0167
A002614,P002614,2026-06-13,L003,M004,夜班,59,8,46,0.831
A002615,P002615,2026-06-13,L004,M002,白班,58,8,28,0.9206
A002616,P002616,2026-06-13,L004,M001,夜班,54,8,27,0.9643
A002617,P002617,2026-06-13,L005,M006,白班,57,8,13,1.0179
A002618,P002618,2026-06-13,L005,M006,夜班,53,8,2,0.9464
A002619,P002619,2026-06-13,L006,M006,白班,46,8,8,1.0222
A002620,P002620,2026-06-13,L006,M005,夜班,46,8,16,1.0222
A002621,P002621,2026-06-13,L007,M007,白班,43,8,33,1.0238
A002622,P002622,2026-06-13,L007,M007,夜班,42,8,5,1.0244
A002623,P002623,2026-06-13,L008,M006,白班,77,8,29,1.0
A002624,P002624,2026-06-13,L008,M005,夜班,59,8,7,0.9365
A002625,P002625,2026-06-14,L001,M002,白班,62,8,49,0.9841
A002626,P002626,2026-06-14,L001,M001,夜班,59,8,27,0.9219
A002627,P002627,2026-06-14,L002,M003,白班,43,8,69,0.8431
A002628,P002628,2026-06-14,L002,M003,夜班,57,8,86,0.8507
A002629,P002629,2026-06-14,L003,M003,白班,63,8,5,1.0
A002630,P002630,2026-06-14,L003,M003,夜班,51,8,64,0.9273
A002631,P002631,2026-06-14,L004,M002,白班,51,8,21,1.0
A002632,P002632,2026-06-14,L004,M002,夜班,46,8,25,0.9583
A002633,P002633,2026-06-14,L005,M006,白班,39,8,22,0.9512
A002634,P002634,2026-06-14,L005,M006,夜班,40,8,15,0.9756
A002635,P002635,2026-06-14,L006,M006,白班,34,8,29,0.9714
A002636,P002636,2026-06-14,L006,M005,夜班,41,8,8,1.025
A002637,P002637,2026-06-14,L007,M008,白班,32,8,22,1.0
A002638,P002638,2026-06-14,L007,M007,夜班,34,8,0,0.9714
A002639,P002639,2026-06-14,L008,M005,白班,53,8,14,0.9298
A002640,P002640,2026-06-14,L008,M001,夜班,54,8,27,0.9818
A002641,P002641,2026-06-15,L001,M001,白班,79,8,24,0.9753
A002642,P002642,2026-06-15,L001,M001,夜班,80,8,18,0.9302
A002643,P002643,2026-06-15,L002,M004,白班,84,8,38,1.012
A002644,P002644,2026-06-15,L002,M003,夜班,78,8,59,0.8125
A002645,P002645,2026-06-15,L003,M004,白班,76,8,25,0.9268
A002646,P002646,2026-06-15,L003,M004,夜班,63,8,62,0.875
A002647,P002647,2026-06-15,L004,M001,白班,58,8,1,0.9667
A002648,P002648,2026-06-15,L004,M001,夜班,59,8,9,0.9516
A002649,P002649,2026-06-15,L005,M005,白班,48,8,22,0.9412
A002650,P002650,2026-06-15,L005,M005,夜班,52,8,24,1.0
A002651,P002651,2026-06-15,L006,M006,白班,55,8,18,0.9821
A002652,P002652,2026-06-15,L006,M006,夜班,57,8,34,0.95
A002653,P002653,2026-06-15,L007,M008,白班,47,8,4,1.0217
A002654,P002654,2026-06-15,L007,M007,夜班,42,8,37,0.9545
A002655,P002655,2026-06-15,L008,M006,白班,73,8,24,0.9359
A002656,P002656,2026-06-15,L008,M005,夜班,80,8,27,0.9756
A002657,P002657,2026-06-16,L001,M001,白班,73,8,8,0.9359
A002658,P002658,2026-06-16,L001,M002,夜班,88,8,16,0.9888
A002659,P002659,2026-06-16,L002,M003,白班,64,8,63,0.9143
A002660,P002660,2026-06-16,L002,M003,夜班,79,8,68,0.8587
A002661,P002661,2026-06-16,L003,M003,白班,70,8,25,0.9333
A002662,P002662,2026-06-16,L003,M003,夜班,79,8,32,0.8681
A002663,P002663,2026-06-16,L004,M001,白班,61,8,6,0.9683
A002664,P002664,2026-06-16,L004,M002,夜班,71,8,35,1.029
A002665,P002665,2026-06-16,L005,M005,白班,54,8,32,0.9474
A002666,P002666,2026-06-16,L005,M006,夜班,52,8,3,0.9123
A002667,P002667,2026-06-16,L006,M005,白班,60,8,6,0.9836
A002668,P002668,2026-06-16,L006,M006,夜班,55,8,6,0.9821
A002669,P002669,2026-06-16,L007,M008,白班,47,8,4,0.94
A002670,P002670,2026-06-16,L007,M007,夜班,44,8,25,0.9565
A002671,P002671,2026-06-16,L008,M001,白班,68,8,10,0.9855
A002672,P002672,2026-06-16,L008,M003,夜班,68,8,25,0.9577
A002673,P002673,2026-06-17,L001,M002,白班,87,8,29,0.9457
A002674,P002674,2026-06-17,L001,M001,夜班,83,8,14,0.9765
A002675,P002675,2026-06-17,L002,M003,白班,68,8,74,0.8718
A002676,P002676,2026-06-17,L002,M003,夜班,83,8,54,0.8737
A002677,P002677,2026-06-17,L003,M003,白班,69,8,9,0.92
A002678,P002678,2026-06-17,L003,M003,夜班,72,8,75,0.878
A002679,P002679,2026-06-17,L004,M002,白班,68,8,27,0.9444
A002680,P002680,2026-06-17,L004,M001,夜班,59,8,24,0.9833
A002681,P002681,2026-06-17,L005,M006,白班,52,8,14,0.9455
A002682,P002682,2026-06-17,L005,M005,夜班,53,8,2,0.9298
A002683,P002683,2026-06-17,L006,M006,白班,60,8,15,1.0169
A002684,P002684,2026-06-17,L006,M005,夜班,55,8,0,1.0185
A002685,P002685,2026-06-17,L007,M007,白班,43,8,28,0.9348
A002686,P002686,2026-06-17,L007,M007,夜班,45,8,47,0.9184
A002687,P002687,2026-06-17,L008,M007,白班,79,8,13,0.9875
A002688,P002688,2026-06-17,L008,M006,夜班,67,8,29,0.9437
A002689,P002689,2026-06-18,L001,M001,白班,92,8,27,0.9787
A002690,P002690,2026-06-18,L001,M002,夜班,77,8,41,0.9506
A002691,P002691,2026-06-18,L002,M004,白班,68,8,36,0.9577
A002692,P002692,2026-06-18,L002,M004,夜班,74,8,27,0.9136
A002693,P002693,2026-06-18,L003,M003,白班,78,8,17,0.9176
A002694,P002694,2026-06-18,L003,M003,夜班,70,8,53,0.8974
A002695,P002695,2026-06-18,L004,M001,白班,59,8,12,0.9219
A002696,P002696,2026-06-18,L004,M001,夜班,60,8,0,0.9375
A002697,P002697,2026-06-18,L005,M005,白班,50,8,28,1.0
A002698,P002698,2026-06-18,L005,M005,夜班,50,8,33,0.9804
A002699,P002699,2026-06-18,L006,M005,白班,56,8,25,0.9333
A002700,P002700,2026-06-18,L006,M006,夜班,56,8,9,0.9333
A002701,P002701,2026-06-18,L007,M007,白班,46,8,39,1.0
A002702,P002702,2026-06-18,L007,M008,夜班,43,8,31,0.9773
A002703,P002703,2026-06-18,L008,M001,白班,80,8,17,0.9877
A002704,P002704,2026-06-18,L008,M004,夜班,83,8,30,1.0
A002705,P002705,2026-06-19,L001,M002,白班,74,8,0,0.9136
A002706,P002706,2026-06-19,L001,M001,夜班,91,8,28,1.0225
A002707,P002707,2026-06-19,L002,M003,白班,73,8,68,0.9012
A002708,P002708,2026-06-19,L002,M003,夜班,77,8,64,0.8953
A002709,P002709,2026-06-19,L003,M003,白班,88,8,5,0.967
A002710,P002710,2026-06-19,L003,M003,夜班,77,8,39,0.8556
A002711,P002711,2026-06-19,L004,M002,白班,57,8,23,0.95
A002712,P002712,2026-06-19,L004,M001,夜班,60,8,29,0.9375
A002713,P002713,2026-06-19,L005,M005,白班,56,8,13,0.9655
A002714,P002714,2026-06-19,L005,M005,夜班,63,8,17,1.0
A002715,P002715,2026-06-19,L006,M005,白班,58,8,19,1.0357
A002716,P002716,2026-06-19,L006,M006,夜班,55,8,0,0.9167
A002717,P002717,2026-06-19,L007,M007,白班,47,8,16,1.0
A002718,P002718,2026-06-19,L007,M007,夜班,52,8,18,1.0
A002719,P002719,2026-06-19,L008,M008,白班,74,8,31,0.9867
A002720,P002720,2026-06-19,L008,M007,夜班,81,8,20,1.0
A002721,P002721,2026-06-20,L001,M002,白班,88,8,32,1.0233
A002722,P002722,2026-06-20,L001,M001,夜班,65,8,35,0.9155
A002723,P002723,2026-06-20,L002,M003,白班,78,8,53,0.9286
A002724,P002724,2026-06-20,L002,M003,夜班,66,8,60,0.8148
A002725,P002725,2026-06-20,L003,M003,白班,70,8,34,1.0
A002726,P002726,2026-06-20,L003,M003,夜班,57,8,53,0.8636
A002727,P002727,2026-06-20,L004,M002,白班,58,8,15,0.9831
A002728,P002728,2026-06-20,L004,M002,夜班,65,8,19,1.0156
A002729,P002729,2026-06-20,L005,M006,白班,57,8,16,1.0
A002730,P002730,2026-06-20,L005,M005,夜班,50,8,37,0.9091
A002731,P002731,2026-06-20,L006,M005,白班,42,8,24,0.9333
A002732,P002732,2026-06-20,L006,M006,夜班,52,8,23,1.0196
A002733,P002733,2026-06-20,L007,M007,白班,40,8,41,1.0
A002734,P002734,2026-06-20,L007,M007,夜班,43,8,13,1.0
A002735,P002735,2026-06-20,L008,M004,白班,75,8,12,1.0
A002736,P002736,2026-06-20,L008,M007,夜班,67,8,37,1.0308
A002737,P002737,2026-06-21,L001,M002,白班,56,8,22,0.9492
A002738,P002738,2026-06-21,L001,M001,夜班,67,8,10,1.0152
A002739,P002739,2026-06-21,L002,M004,白班,55,8,26,0.9483
A002740,P002740,2026-06-21,L002,M004,夜班,49,8,3,0.98
A002741,P002741,2026-06-21,L003,M003,白班,57,8,2,1.0179
A002742,P002742,2026-06-21,L003,M003,夜班,51,8,73,0.8793
A002743,P002743,2026-06-21,L004,M002,白班,46,8,25,1.0
A002744,P002744,2026-06-21,L004,M002,夜班,46,8,17,1.0
A002745,P002745,2026-06-21,L005,M006,白班,35,8,18,0.9722
A002746,P002746,2026-06-21,L005,M006,夜班,38,8,16,0.95
A002747,P002747,2026-06-21,L006,M005,白班,33,8,17,0.9706
A002748,P002748,2026-06-21,L006,M006,夜班,38,8,34,0.95
A002749,P002749,2026-06-21,L007,M008,白班,35,8,24,1.0294
A002750,P002750,2026-06-21,L007,M008,夜班,33,8,1,0.9706
A002751,P002751,2026-06-21,L008,M007,白班,47,8,11,0.9592
A002752,P002752,2026-06-21,L008,M002,夜班,56,8,15,0.918
A002753,P002753,2026-06-22,L001,M002,白班,80,8,17,0.9302
A002754,P002754,2026-06-22,L001,M001,夜班,81,8,19,1.0125
A002755,P002755,2026-06-22,L002,M004,白班,79,8,25,0.9294
A002756,P002756,2026-06-22,L002,M004,夜班,71,8,31,0.9342
A002757,P002757,2026-06-22,L003,M004,白班,68,8,33,0.9855
A002758,P002758,2026-06-22,L003,M003,夜班,77,8,60,0.9167
A002759,P002759,2026-06-22,L004,M002,白班,61,8,26,1.0
A002760,P002760,2026-06-22,L004,M002,夜班,66,8,20,0.9706
A002761,P002761,2026-06-22,L005,M005,白班,51,8,36,1.0
A002762,P002762,2026-06-22,L005,M006,夜班,63,8,23,1.0
A002763,P002763,2026-06-22,L006,M005,白班,52,8,11,1.0
