energy_id,usage_date,workshop,line_id,model_id,shift,electricity_kwh,water_ton,gas_m3,energy_per_vehicle
E001740,2026-04-19,焊装车间,L006,M006,夜班,9420.9,7.6,24.9,261.69
E001741,2026-04-19,总装车间,L007,M008,白班,6255.4,7.9,20.6,215.7
E001742,2026-04-19,总装车间,L007,M007,夜班,5757.6,8.6,32.2,198.54
E001743,2026-04-19,检测车间,L008,M002,白班,5836.9,11.9,30.7,108.09
E001744,2026-04-19,检测车间,L008,M007,夜班,9217.7,13.3,65.1,177.26
E001745,2026-04-20,总装车间,L001,M001,白班,7685.0,19.8,110.2,96.06
E001746,2026-04-20,总装车间,L001,M002,夜班,9737.5,17.2,42.2,120.22
E001747,2026-04-20,焊装车间,L002,M004,白班,13209.9,18.9,54.2,155.41
E001748,2026-04-20,焊装车间,L002,M003,夜班,9402.8,18.5,74.5,142.47
E001749,2026-04-20,总装车间,L003,M003,白班,7501.2,13.4,88.1,127.14
E001750,2026-04-20,总装车间,L003,M003,夜班,10168.9,20.1,65.0,145.27
E001751,2026-04-20,涂装车间,L004,M001,白班,7214.5,12.7,69.6,114.52
E001752,2026-04-20,涂装车间,L004,M002,夜班,8025.2,18.9,34.0,131.56
E001753,2026-04-20,总装车间,L005,M006,白班,15574.9,19.5,34.5,255.33
E001754,2026-04-20,总装车间,L005,M005,夜班,14546.7,15.3,79.7,246.55
E001755,2026-04-20,焊装车间,L006,M006,白班,13817.6,9.9,39.8,276.35
E001756,2026-04-20,焊装车间,L006,M005,夜班,12768.6,13.2,83.3,228.01
E001757,2026-04-20,总装车间,L007,M007,白班,8445.2,15.5,44.6,183.59
E001758,2026-04-20,总装车间,L007,M008,夜班,9129.4,11.3,30.4,212.31
E001759,2026-04-20,检测车间,L008,M001,白班,5815.0,17.1,93.7,89.46
E001760,2026-04-20,检测车间,L008,M003,夜班,7864.8,13.0,84.6,122.89
E001761,2026-04-21,总装车间,L001,M001,白班,7692.7,23.3,119.0,92.68
E001762,2026-04-21,总装车间,L001,M002,夜班,9345.8,26.5,62.0,109.95
E001763,2026-04-21,焊装车间,L002,M004,白班,12218.4,25.4,58.0,152.73
E001764,2026-04-21,焊装车间,L002,M004,夜班,13014.3,24.5,47.0,154.93
E001765,2026-04-21,总装车间,L003,M004,白班,11254.2,21.1,38.3,163.1
E001766,2026-04-21,总装车间,L003,M004,夜班,9898.5,16.0,48.2,170.66
E001767,2026-04-21,涂装车间,L004,M001,白班,5801.9,13.6,78.5,103.61
E001768,2026-04-21,涂装车间,L004,M002,夜班,8319.5,19.8,48.0,132.06
E001769,2026-04-21,总装车间,L005,M005,白班,12040.4,13.9,72.5,215.01
E001770,2026-04-21,总装车间,L005,M005,夜班,13886.2,11.5,51.6,239.42
E001771,2026-04-21,焊装车间,L006,M006,白班,14721.1,18.3,29.9,262.88
E001772,2026-04-21,焊装车间,L006,M005,夜班,12957.8,11.5,55.7,249.19
E001773,2026-04-21,总装车间,L007,M008,白班,9511.0,12.2,34.1,202.36
E001774,2026-04-21,总装车间,L007,M007,夜班,11053.6,14.5,70.2,200.97
E001775,2026-04-21,检测车间,L008,M002,白班,9312.9,21.5,70.5,114.97
E001776,2026-04-21,检测车间,L008,M001,夜班,7617.1,19.4,116.3,91.77
E001777,2026-04-22,总装车间,L001,M001,白班,7507.6,14.5,94.4,93.84
E001778,2026-04-22,总装车间,L001,M002,夜班,9960.3,18.1,59.2,121.47
E001779,2026-04-22,焊装车间,L002,M003,白班,10591.3,18.9,91.0,145.09
E001780,2026-04-22,焊装车间,L002,M003,夜班,12114.5,21.2,87.3,147.74
E001781,2026-04-22,总装车间,L003,M004,白班,10677.8,14.0,50.3,150.39
E001782,2026-04-22,总装车间,L003,M004,夜班,9948.6,12.0,46.7,168.62
E001783,2026-04-22,涂装车间,L004,M001,白班,6355.1,14.0,74.8,107.71
E001784,2026-04-22,涂装车间,L004,M001,夜班,7119.7,16.5,95.4,111.25
E001785,2026-04-22,总装车间,L005,M005,白班,12536.1,13.7,77.5,236.53
E001786,2026-04-22,总装车间,L005,M005,夜班,12885.2,15.2,81.1,238.61
E001787,2026-04-22,焊装车间,L006,M005,白班,11803.4,12.2,51.5,214.61
E001788,2026-04-22,焊装车间,L006,M006,夜班,14778.4,10.3,40.9,295.57
E001789,2026-04-22,总装车间,L007,M007,白班,9709.8,11.2,63.9,198.16
E001790,2026-04-22,总装车间,L007,M008,夜班,9749.5,12.4,29.9,232.13
E001791,2026-04-22,检测车间,L008,M008,白班,14302.4,13.3,40.3,195.92
E001792,2026-04-22,检测车间,L008,M004,夜班,12511.5,16.2,64.7,143.81
E001793,2026-04-23,总装车间,L001,M001,白班,7825.7,15.8,71.9,101.63
E001794,2026-04-23,总装车间,L001,M002,夜班,8305.4,15.4,46.9,107.86
E001795,2026-04-23,焊装车间,L002,M004,白班,10596.0,19.4,37.6,155.82
E001796,2026-04-23,焊装车间,L002,M003,夜班,11554.0,25.6,71.1,142.64
E001797,2026-04-23,总装车间,L003,M003,白班,9483.6,20.9,95.9,143.69
E001798,2026-04-23,总装车间,L003,M004,夜班,8892.8,13.4,28.3,158.8
E001799,2026-04-23,涂装车间,L004,M001,白班,8112.7,23.0,98.2,111.13
E001800,2026-04-23,涂装车间,L004,M001,夜班,6711.8,12.3,53.1,110.03
E001801,2026-04-23,总装车间,L005,M006,白班,13742.0,10.7,29.8,245.39
E001802,2026-04-23,总装车间,L005,M005,夜班,14261.7,12.5,80.0,245.89
E001803,2026-04-23,焊装车间,L006,M006,白班,14263.8,16.1,30.6,264.14
E001804,2026-04-23,焊装车间,L006,M006,夜班,14034.7,17.8,37.0,259.9
E001805,2026-04-23,总装车间,L007,M007,白班,8734.5,10.7,58.3,198.51
E001806,2026-04-23,总装车间,L007,M008,夜班,10074.1,11.4,37.9,223.87
E001807,2026-04-23,检测车间,L008,M008,白班,17045.9,15.7,42.3,207.88
E001808,2026-04-23,检测车间,L008,M002,夜班,7981.9,18.3,56.4,115.68
E001809,2026-04-24,总装车间,L001,M002,白班,7943.2,21.7,42.9,104.52
E001810,2026-04-24,总装车间,L001,M002,夜班,10066.3,25.6,64.6,114.39
E001811,2026-04-24,焊装车间,L002,M003,白班,10811.1,17.8,77.0,133.47
E001812,2026-04-24,焊装车间,L002,M003,夜班,11586.1,17.8,72.2,144.83
E001813,2026-04-24,总装车间,L003,M003,白班,8655.6,21.8,67.0,125.44
E001814,2026-04-24,总装车间,L003,M004,夜班,10792.0,19.5,49.1,174.06
E001815,2026-04-24,涂装车间,L004,M002,白班,9647.3,23.7,53.5,133.99
E001816,2026-04-24,涂装车间,L004,M002,夜班,8655.2,17.4,56.6,127.28
E001817,2026-04-24,总装车间,L005,M006,白班,17140.6,17.8,53.0,276.46
E001818,2026-04-24,总装车间,L005,M005,夜班,12332.6,15.5,69.0,216.36
E001819,2026-04-24,焊装车间,L006,M005,白班,11113.7,11.2,69.2,213.73
E001820,2026-04-24,焊装车间,L006,M005,夜班,13653.6,11.6,77.7,252.84
E001821,2026-04-24,总装车间,L007,M007,白班,9149.0,10.6,66.7,190.6
E001822,2026-04-24,总装车间,L007,M008,夜班,12996.7,14.0,36.6,240.68
E001823,2026-04-24,检测车间,L008,M004,白班,9654.5,12.6,47.6,139.92
E001824,2026-04-24,检测车间,L008,M002,夜班,8024.5,20.2,37.8,109.92
E001825,2026-04-25,总装车间,L001,M002,白班,7577.8,13.7,56.5,103.81
E001826,2026-04-25,总装车间,L001,M001,夜班,7874.4,17.0,118.1,97.21
E001827,2026-04-25,焊装车间,L002,M004,白班,10989.3,18.4,57.6,150.54
E001828,2026-04-25,焊装车间,L002,M003,夜班,10938.3,16.2,68.0,151.92
E001829,2026-04-25,总装车间,L003,M004,白班,9944.2,13.2,53.6,148.42
E001830,2026-04-25,总装车间,L003,M004,夜班,10315.6,19.1,38.6,169.11
E001831,2026-04-25,涂装车间,L004,M001,白班,6342.5,18.7,65.8,115.32
E001832,2026-04-25,涂装车间,L004,M002,夜班,7581.3,18.0,45.7,133.01
E001833,2026-04-25,总装车间,L005,M005,白班,10592.6,12.7,55.0,220.68
E001834,2026-04-25,总装车间,L005,M005,夜班,11697.6,10.9,68.2,243.7
E001835,2026-04-25,焊装车间,L006,M005,白班,10622.0,12.4,63.1,230.91
E001836,2026-04-25,焊装车间,L006,M006,夜班,13565.8,9.6,33.7,294.91
E001837,2026-04-25,总装车间,L007,M008,白班,10456.0,10.3,35.3,232.36
E001838,2026-04-25,总装车间,L007,M008,夜班,10937.5,13.4,30.9,237.77
E001839,2026-04-25,检测车间,L008,M008,白班,12462.0,16.2,50.2,186.0
E001840,2026-04-25,检测车间,L008,M006,夜班,14909.5,15.5,42.2,252.7
E001841,2026-04-26,总装车间,L001,M001,白班,5336.7,11.7,63.8,104.64
E001842,2026-04-26,总装车间,L001,M002,夜班,7052.1,17.2,51.8,115.61
E001843,2026-04-26,焊装车间,L002,M004,白班,8518.5,18.3,32.4,152.12
E001844,2026-04-26,焊装车间,L002,M003,夜班,8189.6,16.0,64.5,146.24
E001845,2026-04-26,总装车间,L003,M004,白班,6985.8,12.9,36.0,162.46
E001846,2026-04-26,总装车间,L003,M003,夜班,6772.4,14.5,69.6,138.21
E001847,2026-04-26,涂装车间,L004,M001,白班,4815.3,9.8,54.5,111.98
E001848,2026-04-26,涂装车间,L004,M002,夜班,5975.7,13.6,29.1,124.49
E001849,2026-04-26,总装车间,L005,M005,白班,8522.8,7.1,34.2,236.74
E001850,2026-04-26,总装车间,L005,M005,夜班,9971.4,11.0,52.5,237.41
E001851,2026-04-26,焊装车间,L006,M005,白班,8515.6,9.1,33.9,243.3
E001852,2026-04-26,焊装车间,L006,M005,夜班,8880.8,8.6,34.2,233.71
E001853,2026-04-26,总装车间,L007,M007,白班,7154.6,10.6,55.7,193.37
E001854,2026-04-26,总装车间,L007,M007,夜班,6909.2,7.9,43.3,203.21
E001855,2026-04-26,检测车间,L008,M004,白班,7703.8,15.3,41.8,151.05
E001856,2026-04-26,检测车间,L008,M001,夜班,5602.1,15.5,79.6,98.28
E001857,2026-04-27,总装车间,L001,M002,白班,9443.1,24.6,57.1,102.64
E001858,2026-04-27,总装车间,L001,M002,夜班,8387.8,17.5,54.2,107.54
E001859,2026-04-27,焊装车间,L002,M003,白班,10664.0,24.1,94.0,146.08
E001860,2026-04-27,焊装车间,L002,M003,夜班,11955.1,26.7,119.9,144.04
E001861,2026-04-27,总装车间,L003,M003,白班,8925.3,21.5,61.7,133.21
E001862,2026-04-27,总装车间,L003,M004,夜班,9533.3,17.4,49.3,161.58
E001863,2026-04-27,涂装车间,L004,M002,白班,9085.3,16.6,52.3,126.18
E001864,2026-04-27,涂装车间,L004,M002,夜班,7227.5,12.7,42.4,118.48
E001865,2026-04-27,总装车间,L005,M005,白班,13006.5,12.6,68.6,228.18
E001866,2026-04-27,总装车间,L005,M005,夜班,12128.4,13.6,51.1,224.6
E001867,2026-04-27,焊装车间,L006,M005,白班,11589.1,15.2,81.7,218.66
E001868,2026-04-27,焊装车间,L006,M005,夜班,11210.1,13.0,73.0,224.2
E001869,2026-04-27,总装车间,L007,M008,白班,9680.4,12.4,33.8,201.67
E001870,2026-04-27,总装车间,L007,M008,夜班,10718.1,15.3,39.7,228.04
E001871,2026-04-27,检测车间,L008,M002,白班,7130.0,17.7,39.0,109.69
E001872,2026-04-27,检测车间,L008,M003,夜班,11118.5,22.8,89.9,135.59
E001873,2026-04-28,总装车间,L001,M002,白班,10100.9,22.0,74.5,117.45
E001874,2026-04-28,总装车间,L001,M001,夜班,7586.0,22.0,63.3,103.92
E001875,2026-04-28,焊装车间,L002,M003,白班,11784.9,21.7,115.8,135.46
E001876,2026-04-28,焊装车间,L002,M004,夜班,12933.3,18.4,54.3,174.77
E001877,2026-04-28,总装车间,L003,M003,白班,10212.9,15.3,84.8,143.84
E001878,2026-04-28,总装车间,L003,M003,夜班,9571.0,20.5,56.6,151.92
E001879,2026-04-28,涂装车间,L004,M002,白班,8562.6,18.0,59.1,115.71
E001880,2026-04-28,涂装车间,L004,M001,夜班,8060.9,20.8,103.4,115.16
E001881,2026-04-28,总装车间,L005,M005,白班,11643.4,17.5,61.9,207.92
E001882,2026-04-28,总装车间,L005,M005,夜班,14102.6,14.2,66.8,247.41
E001883,2026-04-28,焊装车间,L006,M006,白班,14407.6,14.6,30.8,282.5
E001884,2026-04-28,焊装车间,L006,M006,夜班,14299.6,10.4,43.0,269.8
E001885,2026-04-28,总装车间,L007,M007,白班,10273.4,18.0,50.5,193.84
E001886,2026-04-28,总装车间,L007,M008,夜班,11371.0,10.3,37.3,222.96
E001887,2026-04-28,检测车间,L008,M004,白班,10063.5,17.1,38.2,141.74
E001888,2026-04-28,检测车间,L008,M007,夜班,13337.8,16.5,121.0,171.0
E001889,2026-04-29,总装车间,L001,M002,白班,10300.0,18.8,47.9,118.39
E001890,2026-04-29,总装车间,L001,M001,夜班,7749.8,18.1,111.1,90.11
E001891,2026-04-29,焊装车间,L002,M003,白班,11714.6,22.9,79.6,141.14
E001892,2026-04-29,焊装车间,L002,M003,夜班,12536.4,21.5,77.0,152.88
E001893,2026-04-29,总装车间,L003,M003,白班,9733.6,16.7,83.1,143.14
E001894,2026-04-29,总装车间,L003,M004,夜班,10119.2,13.3,31.3,160.62
E001895,2026-04-29,涂装车间,L004,M002,白班,9024.4,24.3,43.1,132.71
E001896,2026-04-29,涂装车间,L004,M001,夜班,8359.1,16.3,92.9,114.51
E001897,2026-04-29,总装车间,L005,M005,白班,12678.1,11.0,66.0,222.42
E001898,2026-04-29,总装车间,L005,M005,夜班,11926.6,15.4,74.7,238.53
E001899,2026-04-29,焊装车间,L006,M005,白班,13969.3,15.8,53.9,245.08
E001900,2026-04-29,焊装车间,L006,M005,夜班,14458.9,18.8,84.0,253.66
E001901,2026-04-29,总装车间,L007,M007,白班,11162.9,15.0,74.2,199.34
E001902,2026-04-29,总装车间,L007,M008,夜班,10392.6,12.1,35.4,241.69
E001903,2026-04-29,检测车间,L008,M006,白班,17770.4,18.7,36.5,253.86
E001904,2026-04-29,检测车间,L008,M004,夜班,10883.2,18.1,43.7,157.73
E001905,2026-04-30,总装车间,L001,M002,白班,9877.8,17.9,49.7,117.59
E001906,2026-04-30,总装车间,L001,M002,夜班,10381.8,26.0,69.4,112.85
E001907,2026-04-30,焊装车间,L002,M003,白班,10915.0,17.5,90.0,149.52
E001908,2026-04-30,焊装车间,L002,M004,夜班,12411.5,15.2,62.3,170.02
E001909,2026-04-30,总装车间,L003,M004,白班,12504.6,24.9,38.9,158.29
E001910,2026-04-30,总装车间,L003,M003,夜班,9928.1,16.0,58.7,150.43
E001911,2026-04-30,涂装车间,L004,M002,白班,7385.9,19.5,37.7,131.89
E001912,2026-04-30,涂装车间,L004,M001,夜班,7210.0,22.5,100.1,107.61
E001913,2026-04-30,总装车间,L005,M005,白班,12396.6,18.9,61.1,217.48
E001914,2026-04-30,总装车间,L005,M006,夜班,13429.6,14.0,44.7,258.26
E001915,2026-04-30,焊装车间,L006,M006,白班,14134.2,13.7,32.3,288.45
E001916,2026-04-30,焊装车间,L006,M006,夜班,14580.5,15.5,27.3,270.01
E001917,2026-04-30,总装车间,L007,M008,白班,10831.2,16.0,44.5,208.29
E001918,2026-04-30,总装车间,L007,M007,夜班,11354.8,16.6,79.8,214.24
E001919,2026-04-30,检测车间,L008,M002,白班,8443.8,18.5,61.1,112.58
E001920,2026-04-30,检测车间,L008,M001,夜班,7373.8,15.8,85.3,98.32
E001921,2026-05-01,总装车间,L001,M002,白班,9238.8,21.1,46.2,114.06
E001922,2026-05-01,总装车间,L001,M001,夜班,7915.8,23.2,105.6,100.2
E001923,2026-05-01,焊装车间,L002,M003,白班,9569.6,17.3,61.7,136.71
E001924,2026-05-01,焊装车间,L002,M003,夜班,10493.0,18.3,70.6,147.79
E001925,2026-05-01,总装车间,L003,M003,白班,8444.9,17.3,89.0,131.95
E001926,2026-05-01,总装车间,L003,M003,夜班,7338.2,11.6,64.0,135.89
E001927,2026-05-01,涂装车间,L004,M002,白班,6872.4,13.6,43.0,122.72
E001928,2026-05-01,涂装车间,L004,M001,夜班,7727.5,23.4,73.9,108.84
E001929,2026-05-01,总装车间,L005,M006,白班,13745.8,14.9,40.9,264.34
E001930,2026-05-01,总装车间,L005,M005,夜班,14762.5,17.0,93.9,242.01
E001931,2026-05-01,焊装车间,L006,M006,白班,13355.1,12.2,37.4,284.15
E001932,2026-05-01,焊装车间,L006,M006,夜班,13199.3,11.2,38.5,280.84
E001933,2026-05-01,总装车间,L007,M007,白班,7708.9,13.7,45.9,188.02
E001934,2026-05-01,总装车间,L007,M007,夜班,8305.6,12.2,43.5,207.64
E001935,2026-05-01,检测车间,L008,M002,白班,8076.4,13.7,41.6,110.64
E001936,2026-05-01,检测车间,L008,M001,夜班,6754.2,20.8,94.1,97.89
E001937,2026-05-02,总装车间,L001,M002,白班,7328.7,12.5,51.4,111.04
E001938,2026-05-02,总装车间,L001,M001,夜班,7974.4,17.6,67.9,102.24
E001939,2026-05-02,焊装车间,L002,M003,白班,9458.4,17.5,106.0,129.57
E001940,2026-05-02,焊装车间,L002,M003,夜班,9249.4,15.4,66.1,156.77
E001941,2026-05-02,总装车间,L003,M004,白班,10222.7,14.9,46.0,152.58
E001942,2026-05-02,总装车间,L003,M003,夜班,6476.3,13.5,43.6,143.92
E001943,2026-05-02,涂装车间,L004,M002,白班,5994.8,13.4,29.8,115.28
E001944,2026-05-02,涂装车间,L004,M001,夜班,6003.6,12.5,61.7,107.21
E001945,2026-05-02,总装车间,L005,M005,白班,10625.2,10.2,54.8,236.12
E001946,2026-05-02,总装车间,L005,M006,夜班,12907.4,17.0,36.4,248.22
E001947,2026-05-02,焊装车间,L006,M005,白班,9760.0,9.7,64.0,232.38
E001948,2026-05-02,焊装车间,L006,M005,夜班,8462.6,10.5,49.9,222.7
E001949,2026-05-02,总装车间,L007,M007,白班,6608.8,7.3,41.5,188.82
E001950,2026-05-02,总装车间,L007,M008,夜班,9850.5,9.2,33.2,240.26
E001951,2026-05-02,检测车间,L008,M002,白班,5561.2,15.0,38.4,101.11
E001952,2026-05-02,检测车间,L008,M005,夜班,13429.2,17.8,71.6,197.49
E001953,2026-05-03,总装车间,L001,M002,白班,6333.8,15.6,48.0,105.56
E001954,2026-05-03,总装车间,L001,M001,夜班,5525.8,12.9,78.6,104.26
E001955,2026-05-03,焊装车间,L002,M003,白班,6532.4,13.8,73.6,133.31
E001956,2026-05-03,焊装车间,L002,M003,夜班,7628.2,14.2,69.4,138.69
E001957,2026-05-03,总装车间,L003,M003,白班,6869.5,16.5,72.1,134.7
E001958,2026-05-03,总装车间,L003,M004,夜班,7473.7,11.3,33.4,173.81
E001959,2026-05-03,涂装车间,L004,M002,白班,6246.9,13.1,38.6,127.49
E001960,2026-05-03,涂装车间,L004,M001,夜班,4610.9,14.5,58.7,107.23
E001961,2026-05-03,总装车间,L005,M006,白班,10232.2,11.6,28.0,276.55
E001962,2026-05-03,总装车间,L005,M006,夜班,9599.9,7.9,24.8,274.28
E001963,2026-05-03,焊装车间,L006,M006,白班,9316.9,10.7,25.6,266.2
E001964,2026-05-03,焊装车间,L006,M006,夜班,10588.8,8.7,26.8,286.18
E001965,2026-05-03,总装车间,L007,M008,白班,6918.9,9.2,18.6,230.63
E001966,2026-05-03,总装车间,L007,M007,夜班,7150.5,11.1,51.9,204.3
E001967,2026-05-03,检测车间,L008,M002,白班,5727.7,13.2,28.3,112.31
E001968,2026-05-03,检测车间,L008,M007,夜班,9923.7,16.1,62.4,187.24
E001969,2026-05-04,总装车间,L001,M002,白班,10469.9,22.2,66.9,118.98
E001970,2026-05-04,总装车间,L001,M001,夜班,7945.0,19.7,126.3,96.89
E001971,2026-05-04,焊装车间,L002,M003,白班,8648.2,14.8,72.3,144.14
E001972,2026-05-04,焊装车间,L002,M004,夜班,10184.5,16.7,47.1,154.31
E001973,2026-05-04,总装车间,L003,M003,白班,10756.8,20.0,94.7,137.91
E001974,2026-05-04,总装车间,L003,M003,夜班,9623.1,22.4,71.3,135.54
E001975,2026-05-04,涂装车间,L004,M001,白班,7171.2,23.0,84.5,101.0
E001976,2026-05-04,涂装车间,L004,M002,夜班,7382.9,15.4,35.6,125.13
E001977,2026-05-04,总装车间,L005,M006,白班,13166.7,15.8,25.3,258.17
E001978,2026-05-04,总装车间,L005,M006,夜班,15205.2,16.2,36.8,276.46
E001979,2026-05-04,焊装车间,L006,M006,白班,13372.5,9.9,36.2,267.45
E001980,2026-05-04,焊装车间,L006,M006,夜班,14444.7,15.5,28.7,294.79
E001981,2026-05-04,总装车间,L007,M007,白班,9399.7,11.3,60.2,187.99
E001982,2026-05-04,总装车间,L007,M008,夜班,8988.0,9.1,28.0,214.0
E001983,2026-05-04,检测车间,L008,M005,白班,14287.7,14.6,71.3,216.48
E001984,2026-05-04,检测车间,L008,M001,夜班,6756.4,15.0,78.0,86.62
E001985,2026-05-05,总装车间,L001,M001,白班,8817.2,21.3,81.2,99.07
E001986,2026-05-05,总装车间,L001,M001,夜班,8393.6,16.5,117.2,92.24
E001987,2026-05-05,焊装车间,L002,M004,白班,12830.6,22.4,62.0,162.41
E001988,2026-05-05,焊装车间,L002,M003,夜班,11138.7,19.1,85.9,144.66
E001989,2026-05-05,总装车间,L003,M003,白班,8054.9,18.3,91.0,134.25
E001990,2026-05-05,总装车间,L003,M003,夜班,7216.3,10.5,77.7,131.21
E001991,2026-05-05,涂装车间,L004,M002,白班,7303.9,15.3,44.7,115.93
E001992,2026-05-05,涂装车间,L004,M001,夜班,7082.6,21.1,73.1,107.31
E001993,2026-05-05,总装车间,L005,M006,白班,12780.2,9.6,40.1,250.59
E001994,2026-05-05,总装车间,L005,M005,夜班,10897.8,11.8,59.8,242.17
E001995,2026-05-05,焊装车间,L006,M006,白班,11696.1,9.4,25.8,278.48
E001996,2026-05-05,焊装车间,L006,M006,夜班,14266.7,10.9,26.3,269.18
E001997,2026-05-05,总装车间,L007,M008,白班,8950.2,12.4,35.1,213.1
E001998,2026-05-05,总装车间,L007,M007,夜班,8813.0,11.9,57.0,209.83
E001999,2026-05-05,检测车间,L008,M001,白班,6881.4,15.5,78.0,90.54
E002000,2026-05-05,检测车间,L008,M002,夜班,7020.4,12.7,43.0,103.24
E002001,2026-05-06,总装车间,L001,M002,白班,9897.3,18.9,69.0,116.44
E002002,2026-05-06,总装车间,L001,M001,夜班,8430.8,19.4,111.7,94.73
E002003,2026-05-06,焊装车间,L002,M003,白班,10271.0,16.0,92.2,142.65
E002004,2026-05-06,焊装车间,L002,M004,夜班,13051.0,21.8,62.3,167.32
E002005,2026-05-06,总装车间,L003,M003,白班,9106.7,14.9,84.3,140.1
E002006,2026-05-06,总装车间,L003,M003,夜班,9081.3,12.2,62.8,151.35
E002007,2026-05-06,涂装车间,L004,M001,白班,7887.3,21.2,94.6,112.68
E002008,2026-05-06,涂装车间,L004,M001,夜班,7434.6,20.7,87.8,106.21
E002009,2026-05-06,总装车间,L005,M005,白班,11181.5,15.4,74.2,219.25
E002010,2026-05-06,总装车间,L005,M005,夜班,10546.8,8.8,67.2,229.28
E002011,2026-05-06,焊装车间,L006,M005,白班,11422.7,14.2,78.4,219.67
E002012,2026-05-06,焊装车间,L006,M006,夜班,15728.1,15.8,29.9,285.97
E002013,2026-05-06,总装车间,L007,M007,白班,8042.6,9.3,61.1,187.04
E002014,2026-05-06,总装车间,L007,M008,夜班,10222.3,10.5,22.4,232.32
E002015,2026-05-06,检测车间,L008,M002,白班,7446.2,19.2,50.3,112.82
E002016,2026-05-06,检测车间,L008,M007,夜班,13518.3,14.7,92.1,187.75
E002017,2026-05-07,总装车间,L001,M002,白班,7369.6,13.3,48.3,105.28
E002018,2026-05-07,总装车间,L001,M002,夜班,9011.6,21.5,54.2,114.07
E002019,2026-05-07,焊装车间,L002,M004,白班,11374.0,16.0,44.5,153.7
E002020,2026-05-07,焊装车间,L002,M004,夜班,10029.5,13.9,52.1,161.77
E002021,2026-05-07,总装车间,L003,M004,白班,9521.4,19.3,34.1,142.11
E002022,2026-05-07,总装车间,L003,M004,夜班,8974.0,14.3,43.3,172.58
E002023,2026-05-07,涂装车间,L004,M002,白班,6564.8,17.4,41.6,123.86
E002024,2026-05-07,涂装车间,L004,M002,夜班,7947.2,12.5,30.8,139.42
E002025,2026-05-07,总装车间,L005,M005,白班,11362.5,12.3,51.8,218.51
E002026,2026-05-07,总装车间,L005,M005,夜班,11539.7,10.9,46.5,226.27
E002027,2026-05-07,焊装车间,L006,M006,白班,15377.3,16.3,47.5,260.63
E002028,2026-05-07,焊装车间,L006,M005,夜班,12224.6,14.7,59.0,239.7
